COD_DPTO,NOMBRE DPTO,COD_MPIO,NOMBRE MPIO,SEXOS,ANO,Población
15,Boyacá,15047,Aquitania,MUJERES,2021,"4,571"
15,Boyacá,15051,Arcabuco,AMBOS SEXOS,2021,"3,483"
15,Boyacá,15051,Arcabuco,HOMBRES,2021,"1,825"
15,Boyacá,15051,Arcabuco,MUJERES,2021,"1,658"
15,Boyacá,15087,Belén,AMBOS SEXOS,2021,"2,887"
15,Boyacá,15087,Belén,HOMBRES,2021,"1,391"
15,Boyacá,15087,Belén,MUJERES,2021,"1,496"
15,Boyacá,15090,Berbeo,AMBOS SEXOS,2021,"1,147"
15,Boyacá,15090,Berbeo,HOMBRES,2021,599
15,Boyacá,15090,Berbeo,MUJERES,2021,548
15,Boyacá,15092,Betéitiva,AMBOS SEXOS,2021,"1,587"
15,Boyacá,15092,Betéitiva,HOMBRES,2021,772
15,Boyacá,15092,Betéitiva,MUJERES,2021,815
15,Boyacá,15097,Boavita,AMBOS SEXOS,2021,"2,496"
15,Boyacá,15097,Boavita,HOMBRES,2021,"1,323"
15,Boyacá,15097,Boavita,MUJERES,2021,"1,173"
15,Boyacá,15104,Boyacá,AMBOS SEXOS,2021,"4,304"
15,Boyacá,15104,Boyacá,HOMBRES,2021,"2,238"
15,Boyacá,15104,Boyacá,MUJERES,2021,"2,066"
15,Boyacá,15106,Briceño,AMBOS SEXOS,2021,"1,656"
15,Boyacá,15106,Briceño,HOMBRES,2021,909
15,Boyacá,15106,Briceño,MUJERES,2021,747
15,Boyacá,15109,Buenavista,AMBOS SEXOS,2021,"3,586"
15,Boyacá,15109,Buenavista,HOMBRES,2021,"1,881"
15,Boyacá,15109,Buenavista,MUJERES,2021,"1,705"
15,Boyacá,15114,Busbanzá,AMBOS SEXOS,2021,693
15,Boyacá,15114,Busbanzá,HOMBRES,2021,344
15,Boyacá,15114,Busbanzá,MUJERES,2021,349
15,Boyacá,15131,Caldas,AMBOS SEXOS,2021,"2,850"
15,Boyacá,15131,Caldas,HOMBRES,2021,"1,404"
15,Boyacá,15131,Caldas,MUJERES,2021,"1,446"
15,Boyacá,15135,Campohermoso,AMBOS SEXOS,2021,"2,251"
15,Boyacá,15135,Campohermoso,HOMBRES,2021,"1,199"
15,Boyacá,15135,Campohermoso,MUJERES,2021,"1,052"
15,Boyacá,15162,Cerinza,AMBOS SEXOS,2021,"2,004"
15,Boyacá,15162,Cerinza,HOMBRES,2021,960
15,Boyacá,15162,Cerinza,MUJERES,2021,"1,044"
15,Boyacá,15172,Chinavita,AMBOS SEXOS,2021,"1,942"
15,Boyacá,15172,Chinavita,HOMBRES,2021,991
15,Boyacá,15172,Chinavita,MUJERES,2021,951
15,Boyacá,15176,Chiquinquirá,AMBOS SEXOS,2021,"6,891"
15,Boyacá,15176,Chiquinquirá,HOMBRES,2021,"3,356"
15,Boyacá,15176,Chiquinquirá,MUJERES,2021,"3,535"
15,Boyacá,15180,Chiscas,AMBOS SEXOS,2021,"2,998"
15,Boyacá,15180,Chiscas,HOMBRES,2021,"1,545"
15,Boyacá,15180,Chiscas,MUJERES,2021,"1,453"
15,Boyacá,15183,Chita,AMBOS SEXOS,2021,"5,769"
15,Boyacá,15183,Chita,HOMBRES,2021,"2,993"
15,Boyacá,15183,Chita,MUJERES,2021,"2,776"
15,Boyacá,15185,Chitaraque,AMBOS SEXOS,2021,"4,634"
15,Boyacá,15185,Chitaraque,HOMBRES,2021,"2,466"
15,Boyacá,15185,Chitaraque,MUJERES,2021,"2,168"
15,Boyacá,15187,Chivatá,AMBOS SEXOS,2021,"2,333"
15,Boyacá,15187,Chivatá,HOMBRES,2021,"1,171"
15,Boyacá,15187,Chivatá,MUJERES,2021,"1,162"
15,Boyacá,15189,Ciénega,AMBOS SEXOS,2021,"3,379"
15,Boyacá,15189,Ciénega,HOMBRES,2021,"1,701"
15,Boyacá,15189,Ciénega,MUJERES,2021,"1,678"
15,Boyacá,15204,Cómbita,AMBOS SEXOS,2021,"11,860"
15,Boyacá,15204,Cómbita,HOMBRES,2021,"7,582"
15,Boyacá,15204,Cómbita,MUJERES,2021,"4,278"
15,Boyacá,15212,Coper,AMBOS SEXOS,2021,"2,659"
15,Boyacá,15212,Coper,HOMBRES,2021,"1,440"
15,Boyacá,15212,Coper,MUJERES,2021,"1,219"
15,Boyacá,15215,Corrales,AMBOS SEXOS,2021,954
15,Boyacá,15215,Corrales,HOMBRES,2021,498
15,Boyacá,15215,Corrales,MUJERES,2021,456
15,Boyacá,15218,Covarachía,AMBOS SEXOS,2021,"2,193"
15,Boyacá,15218,Covarachía,HOMBRES,2021,"1,159"
15,Boyacá,15218,Covarachía,MUJERES,2021,"1,034"
15,Boyacá,15223,Cubará,AMBOS SEXOS,2021,"8,411"
15,Boyacá,15223,Cubará,HOMBRES,2021,"4,233"
15,Boyacá,15223,Cubará,MUJERES,2021,"4,178"
15,Boyacá,15224,Cucaita,AMBOS SEXOS,2021,"2,250"
15,Boyacá,15224,Cucaita,HOMBRES,2021,"1,169"
15,Boyacá,15224,Cucaita,MUJERES,2021,"1,081"
15,Boyacá,15226,Cuítiva,AMBOS SEXOS,2021,"1,539"
15,Boyacá,15226,Cuítiva,HOMBRES,2021,745
15,Boyacá,15226,Cuítiva,MUJERES,2021,794
15,Boyacá,15232,Chíquiza,AMBOS SEXOS,2021,"4,376"
15,Boyacá,15232,Chíquiza,HOMBRES,2021,"2,248"
15,Boyacá,15232,Chíquiza,MUJERES,2021,"2,128"
15,Boyacá,15236,Chivor,AMBOS SEXOS,2021,"1,832"
15,Boyacá,15236,Chivor,HOMBRES,2021,"1,032"
15,Boyacá,15236,Chivor,MUJERES,2021,800
15,Boyacá,15238,Duitama,AMBOS SEXOS,2021,"14,286"
15,Boyacá,15238,Duitama,HOMBRES,2021,"7,235"
15,Boyacá,15238,Duitama,MUJERES,2021,"7,051"
15,Boyacá,15244,El Cocuy,AMBOS SEXOS,2021,"1,901"
15,Boyacá,15244,El Cocuy,HOMBRES,2021,"1,008"
15,Boyacá,15244,El Cocuy,MUJERES,2021,893
15,Boyacá,15248,El Espino,AMBOS SEXOS,2021,"1,675"
15,Boyacá,15248,El Espino,HOMBRES,2021,858
15,Boyacá,15248,El Espino,MUJERES,2021,817
15,Boyacá,15272,Firavitoba,AMBOS SEXOS,2021,"4,251"
15,Boyacá,15272,Firavitoba,HOMBRES,2021,"2,080"
15,Boyacá,15272,Firavitoba,MUJERES,2021,"2,171"
15,Boyacá,15276,Floresta,AMBOS SEXOS,2021,"2,026"
15,Boyacá,15276,Floresta,HOMBRES,2021,967
15,Boyacá,15276,Floresta,MUJERES,2021,"1,059"
15,Boyacá,15293,Gachantivá,AMBOS SEXOS,2021,"2,186"
15,Boyacá,15293,Gachantivá,HOMBRES,2021,"1,180"
15,Boyacá,15293,Gachantivá,MUJERES,2021,"1,006"
15,Boyacá,15296,Gameza,AMBOS SEXOS,2021,"3,505"
15,Boyacá,15296,Gameza,HOMBRES,2021,"1,823"
15,Boyacá,15296,Gameza,MUJERES,2021,"1,682"
15,Boyacá,15299,Garagoa,AMBOS SEXOS,2021,"5,434"
15,Boyacá,15299,Garagoa,HOMBRES,2021,"2,805"
15,Boyacá,15299,Garagoa,MUJERES,2021,"2,629"
15,Boyacá,15317,Guacamayas,AMBOS SEXOS,2021,"1,200"
15,Boyacá,15317,Guacamayas,HOMBRES,2021,597
15,Boyacá,15317,Guacamayas,MUJERES,2021,603
15,Boyacá,15322,Guateque,AMBOS SEXOS,2021,"3,121"
15,Boyacá,15322,Guateque,HOMBRES,2021,"1,570"
15,Boyacá,15322,Guateque,MUJERES,2021,"1,551"
15,Boyacá,15325,Guayatá,AMBOS SEXOS,2021,"2,241"
15,Boyacá,15325,Guayatá,HOMBRES,2021,"1,141"
15,Boyacá,15325,Guayatá,MUJERES,2021,"1,100"
15,Boyacá,15332,Güicán,AMBOS SEXOS,2021,"2,935"
15,Boyacá,15332,Güicán,HOMBRES,2021,"1,532"
15,Boyacá,15332,Güicán,MUJERES,2021,"1,403"
15,Boyacá,15362,Iza,AMBOS SEXOS,2021,784
15,Boyacá,15362,Iza,HOMBRES,2021,411
15,Boyacá,15362,Iza,MUJERES,2021,373
15,Boyacá,15367,Jenesano,AMBOS SEXOS,2021,"5,533"
15,Boyacá,15367,Jenesano,HOMBRES,2021,"2,750"
15,Boyacá,15367,Jenesano,MUJERES,2021,"2,783"
15,Boyacá,15368,Jericó,AMBOS SEXOS,2021,"2,625"
15,Boyacá,15368,Jericó,HOMBRES,2021,"1,391"
15,Boyacá,15368,Jericó,MUJERES,2021,"1,234"
15,Boyacá,15377,Labranzagrande,AMBOS SEXOS,2021,"2,303"
15,Boyacá,15377,Labranzagrande,HOMBRES,2021,"1,310"
15,Boyacá,15377,Labranzagrande,MUJERES,2021,993
15,Boyacá,15380,La Capilla,AMBOS SEXOS,2021,"1,641"
15,Boyacá,15380,La Capilla,HOMBRES,2021,867
15,Boyacá,15380,La Capilla,MUJERES,2021,774
15,Boyacá,15401,La Victoria,AMBOS SEXOS,2021,697
15,Boyacá,15401,La Victoria,HOMBRES,2021,382
15,Boyacá,15401,La Victoria,MUJERES,2021,315
15,Boyacá,15403,La Uvita,AMBOS SEXOS,2021,"1,487"
15,Boyacá,15403,La Uvita,HOMBRES,2021,790
15,Boyacá,15403,La Uvita,MUJERES,2021,697
15,Boyacá,15407,Villa de Leyva,AMBOS SEXOS,2021,"8,564"
15,Boyacá,15407,Villa de Leyva,HOMBRES,2021,"4,356"
15,Boyacá,15407,Villa de Leyva,MUJERES,2021,"4,208"
15,Boyacá,15425,Macanal,AMBOS SEXOS,2021,"3,866"
15,Boyacá,15425,Macanal,HOMBRES,2021,"1,983"
15,Boyacá,15425,Macanal,MUJERES,2021,"1,883"
15,Boyacá,15442,Maripí,AMBOS SEXOS,2021,"4,867"
15,Boyacá,15442,Maripí,HOMBRES,2021,"2,729"
15,Boyacá,15442,Maripí,MUJERES,2021,"2,138"
15,Boyacá,15455,Miraflores,AMBOS SEXOS,2021,"3,504"
15,Boyacá,15455,Miraflores,HOMBRES,2021,"1,904"
15,Boyacá,15455,Miraflores,MUJERES,2021,"1,600"
15,Boyacá,15464,Mongua,AMBOS SEXOS,2021,"2,608"
15,Boyacá,15464,Mongua,HOMBRES,2021,"1,266"
15,Boyacá,15464,Mongua,MUJERES,2021,"1,342"
15,Boyacá,15466,Monguí,AMBOS SEXOS,2021,"1,990"
15,Boyacá,15466,Monguí,HOMBRES,2021,935
15,Boyacá,15466,Monguí,MUJERES,2021,"1,055"
15,Boyacá,15469,Moniquirá,AMBOS SEXOS,2021,"10,972"
15,Boyacá,15469,Moniquirá,HOMBRES,2021,"5,780"
15,Boyacá,15469,Moniquirá,MUJERES,2021,"5,192"
15,Boyacá,15476,Motavita,AMBOS SEXOS,2021,"4,872"
15,Boyacá,15476,Motavita,HOMBRES,2021,"2,402"
15,Boyacá,15476,Motavita,MUJERES,2021,"2,470"
15,Boyacá,15480,Muzo,AMBOS SEXOS,2021,"2,820"
15,Boyacá,15480,Muzo,HOMBRES,2021,"1,746"
15,Boyacá,15480,Muzo,MUJERES,2021,"1,074"
15,Boyacá,15491,Nobsa,AMBOS SEXOS,2021,"11,112"
15,Boyacá,15491,Nobsa,HOMBRES,2021,"5,341"
15,Boyacá,15491,Nobsa,MUJERES,2021,"5,771"
15,Boyacá,15494,Nuevo Colón,AMBOS SEXOS,2021,"4,155"
15,Boyacá,15494,Nuevo Colón,HOMBRES,2021,"2,146"
15,Boyacá,15494,Nuevo Colón,MUJERES,2021,"2,009"
15,Boyacá,15500,Oicatá,AMBOS SEXOS,2021,"2,453"
15,Boyacá,15500,Oicatá,HOMBRES,2021,"1,261"
15,Boyacá,15500,Oicatá,MUJERES,2021,"1,192"
15,Boyacá,15507,Otanche,AMBOS SEXOS,2021,"4,392"
15,Boyacá,15507,Otanche,HOMBRES,2021,"2,353"
15,Boyacá,15507,Otanche,MUJERES,2021,"2,039"
15,Boyacá,15511,Pachavita,AMBOS SEXOS,2021,"1,901"
15,Boyacá,15511,Pachavita,HOMBRES,2021,997
15,Boyacá,15511,Pachavita,MUJERES,2021,904
15,Boyacá,15514,Páez,AMBOS SEXOS,2021,"1,836"
15,Boyacá,15514,Páez,HOMBRES,2021,"1,019"
15,Boyacá,15514,Páez,MUJERES,2021,817
15,Boyacá,15516,Paipa,AMBOS SEXOS,2021,"13,390"
15,Boyacá,15516,Paipa,HOMBRES,2021,"6,608"
15,Boyacá,15516,Paipa,MUJERES,2021,"6,782"
15,Boyacá,15518,Pajarito,AMBOS SEXOS,2021,"1,412"
15,Boyacá,15518,Pajarito,HOMBRES,2021,756
15,Boyacá,15518,Pajarito,MUJERES,2021,656
15,Boyacá,15522,Panqueba,AMBOS SEXOS,2021,854
15,Boyacá,15522,Panqueba,HOMBRES,2021,425
15,Boyacá,15522,Panqueba,MUJERES,2021,429
15,Boyacá,15531,Pauna,AMBOS SEXOS,2021,"5,036"
15,Boyacá,15531,Pauna,HOMBRES,2021,"2,698"
15,Boyacá,15531,Pauna,MUJERES,2021,"2,338"
15,Boyacá,15533,Paya,AMBOS SEXOS,2021,"2,087"
15,Boyacá,15533,Paya,HOMBRES,2021,"1,110"
15,Boyacá,15533,Paya,MUJERES,2021,977
15,Boyacá,15537,Paz de Río,AMBOS SEXOS,2021,"1,440"
15,Boyacá,15537,Paz de Río,HOMBRES,2021,713
15,Boyacá,15537,Paz de Río,MUJERES,2021,727
15,Boyacá,15542,Pesca,AMBOS SEXOS,2021,"4,455"
15,Boyacá,15542,Pesca,HOMBRES,2021,"2,325"
15,Boyacá,15542,Pesca,MUJERES,2021,"2,130"
15,Boyacá,15550,Pisba,AMBOS SEXOS,2021,"1,223"
15,Boyacá,15550,Pisba,HOMBRES,2021,660
15,Boyacá,15550,Pisba,MUJERES,2021,563
15,Boyacá,15572,Puerto Boyacá,AMBOS SEXOS,2021,"13,680"
15,Boyacá,15572,Puerto Boyacá,HOMBRES,2021,"7,394"
15,Boyacá,15572,Puerto Boyacá,MUJERES,2021,"6,286"
15,Boyacá,15580,Quípama,AMBOS SEXOS,2021,"3,584"
15,Boyacá,15580,Quípama,HOMBRES,2021,"2,011"
15,Boyacá,15580,Quípama,MUJERES,2021,"1,573"
15,Boyacá,15599,Ramiriquí,AMBOS SEXOS,2021,"5,836"
15,Boyacá,15599,Ramiriquí,HOMBRES,2021,"2,896"
15,Boyacá,15599,Ramiriquí,MUJERES,2021,"2,940"
15,Boyacá,15600,Ráquira,AMBOS SEXOS,2021,"5,476"
15,Boyacá,15600,Ráquira,HOMBRES,2021,"2,951"
15,Boyacá,15600,Ráquira,MUJERES,2021,"2,525"
15,Boyacá,15621,Rondón,AMBOS SEXOS,2021,"1,740"
15,Boyacá,15621,Rondón,HOMBRES,2021,884
15,Boyacá,15621,Rondón,MUJERES,2021,856
15,Boyacá,15632,Saboyá,AMBOS SEXOS,2021,"12,766"
15,Boyacá,15632,Saboyá,HOMBRES,2021,"6,282"
15,Boyacá,15632,Saboyá,MUJERES,2021,"6,484"
15,Boyacá,15638,Sáchica,AMBOS SEXOS,2021,"2,947"
15,Boyacá,15638,Sáchica,HOMBRES,2021,"1,554"
15,Boyacá,15638,Sáchica,MUJERES,2021,"1,393"
15,Boyacá,15646,Samacá,AMBOS SEXOS,2021,"11,275"
15,Boyacá,15646,Samacá,HOMBRES,2021,"5,698"
15,Boyacá,15646,Samacá,MUJERES,2021,"5,577"
15,Boyacá,15660,San Eduardo,AMBOS SEXOS,2021,892
15,Boyacá,15660,San Eduardo,HOMBRES,2021,495
15,Boyacá,15660,San Eduardo,MUJERES,2021,397
15,Boyacá,15664,San José de Pare,AMBOS SEXOS,2021,"3,955"
15,Boyacá,15664,San José de Pare,HOMBRES,2021,"2,106"
15,Boyacá,15664,San José de Pare,MUJERES,2021,"1,849"
15,Boyacá,15667,San Luis de Gaceno,AMBOS SEXOS,2021,"3,007"
15,Boyacá,15667,San Luis de Gaceno,HOMBRES,2021,"1,631"
15,Boyacá,15667,San Luis de Gaceno,MUJERES,2021,"1,376"
15,Boyacá,15673,San Mateo,AMBOS SEXOS,2021,"1,959"
15,Boyacá,15673,San Mateo,HOMBRES,2021,"1,018"
15,Boyacá,15673,San Mateo,MUJERES,2021,941
15,Boyacá,15676,San Miguel de Sema,AMBOS SEXOS,2021,"2,574"
15,Boyacá,15676,San Miguel de Sema,HOMBRES,2021,"1,296"
15,Boyacá,15676,San Miguel de Sema,MUJERES,2021,"1,278"
15,Boyacá,15681,San Pablo de Borbur,AMBOS SEXOS,2021,"5,914"
15,Boyacá,15681,San Pablo de Borbur,HOMBRES,2021,"3,220"
15,Boyacá,15681,San Pablo de Borbur,MUJERES,2021,"2,694"
15,Boyacá,15686,Santana,AMBOS SEXOS,2021,"5,061"
15,Boyacá,15686,Santana,HOMBRES,2021,"2,700"
15,Boyacá,15686,Santana,MUJERES,2021,"2,361"
15,Boyacá,15690,Santa María,AMBOS SEXOS,2021,"1,422"
15,Boyacá,15690,Santa María,HOMBRES,2021,792
15,Boyacá,15690,Santa María,MUJERES,2021,630
15,Boyacá,15693,Santa Rosa de Viterbo,AMBOS SEXOS,2021,"5,193"
15,Boyacá,15693,Santa Rosa de Viterbo,HOMBRES,2021,"2,847"
15,Boyacá,15693,Santa Rosa de Viterbo,MUJERES,2021,"2,346"
15,Boyacá,15696,Santa Sofía,AMBOS SEXOS,2021,"2,150"
15,Boyacá,15696,Santa Sofía,HOMBRES,2021,"1,103"
15,Boyacá,15696,Santa Sofía,MUJERES,2021,"1,047"
15,Boyacá,15720,Sativanorte,AMBOS SEXOS,2021,"1,463"
15,Boyacá,15720,Sativanorte,HOMBRES,2021,780
15,Boyacá,15720,Sativanorte,MUJERES,2021,683
15,Boyacá,15723,Sativasur,AMBOS SEXOS,2021,791
15,Boyacá,15723,Sativasur,HOMBRES,2021,369
15,Boyacá,15723,Sativasur,MUJERES,2021,422
15,Boyacá,15740,Siachoque,AMBOS SEXOS,2021,"5,610"
15,Boyacá,15740,Siachoque,HOMBRES,2021,"2,937"
15,Boyacá,15740,Siachoque,MUJERES,2021,"2,673"
15,Boyacá,15753,Soatá,AMBOS SEXOS,2021,"2,438"
15,Boyacá,15753,Soatá,HOMBRES,2021,"1,252"
15,Boyacá,15753,Soatá,MUJERES,2021,"1,186"
15,Boyacá,15755,Socotá,AMBOS SEXOS,2021,"5,704"
15,Boyacá,15755,Socotá,HOMBRES,2021,"3,038"
15,Boyacá,15755,Socotá,MUJERES,2021,"2,666"
15,Boyacá,15757,Socha,AMBOS SEXOS,2021,"3,710"
15,Boyacá,15757,Socha,HOMBRES,2021,"1,911"
15,Boyacá,15757,Socha,MUJERES,2021,"1,799"
15,Boyacá,15759,Sogamoso,AMBOS SEXOS,2021,"14,995"
15,Boyacá,15759,Sogamoso,HOMBRES,2021,"7,479"
15,Boyacá,15759,Sogamoso,MUJERES,2021,"7,516"
15,Boyacá,15761,Somondoco,AMBOS SEXOS,2021,"2,206"
15,Boyacá,15761,Somondoco,HOMBRES,2021,"1,085"
15,Boyacá,15761,Somondoco,MUJERES,2021,"1,121"
15,Boyacá,15762,Sora,AMBOS SEXOS,2021,"2,560"
15,Boyacá,15762,Sora,HOMBRES,2021,"1,324"
15,Boyacá,15762,Sora,MUJERES,2021,"1,236"
15,Boyacá,15763,Sotaquirá,AMBOS SEXOS,2021,"7,348"
15,Boyacá,15763,Sotaquirá,HOMBRES,2021,"3,767"
15,Boyacá,15763,Sotaquirá,MUJERES,2021,"3,581"
15,Boyacá,15764,Soracá,AMBOS SEXOS,2021,"4,485"
15,Boyacá,15764,Soracá,HOMBRES,2021,"2,247"
15,Boyacá,15764,Soracá,MUJERES,2021,"2,238"
15,Boyacá,15774,Susacón,AMBOS SEXOS,2021,"2,078"
15,Boyacá,15774,Susacón,HOMBRES,2021,"1,101"
15,Boyacá,15774,Susacón,MUJERES,2021,977
15,Boyacá,15776,Sutamarchán,AMBOS SEXOS,2021,"3,975"
15,Boyacá,15776,Sutamarchán,HOMBRES,2021,"2,010"
15,Boyacá,15776,Sutamarchán,MUJERES,2021,"1,965"
15,Boyacá,15778,Sutatenza,AMBOS SEXOS,2021,"3,454"
15,Boyacá,15778,Sutatenza,HOMBRES,2021,"1,679"
15,Boyacá,15778,Sutatenza,MUJERES,2021,"1,775"
15,Boyacá,15790,Tasco,AMBOS SEXOS,2021,"4,129"
15,Boyacá,15790,Tasco,HOMBRES,2021,"2,094"
15,Boyacá,15790,Tasco,MUJERES,2021,"2,035"
15,Boyacá,15798,Tenza,AMBOS SEXOS,2021,"2,659"
15,Boyacá,15798,Tenza,HOMBRES,2021,"1,345"
15,Boyacá,15798,Tenza,MUJERES,2021,"1,314"
15,Boyacá,15804,Tibaná,AMBOS SEXOS,2021,"7,312"
15,Boyacá,15804,Tibaná,HOMBRES,2021,"3,626"
15,Boyacá,15804,Tibaná,MUJERES,2021,"3,686"
15,Boyacá,15806,Tibasosa,AMBOS SEXOS,2021,"8,932"
15,Boyacá,15806,Tibasosa,HOMBRES,2021,"4,538"
15,Boyacá,15806,Tibasosa,MUJERES,2021,"4,394"
15,Boyacá,15808,Tinjacá,AMBOS SEXOS,2021,"2,560"
15,Boyacá,15808,Tinjacá,HOMBRES,2021,"1,312"
15,Boyacá,15808,Tinjacá,MUJERES,2021,"1,248"
15,Boyacá,15810,Tipacoque,AMBOS SEXOS,2021,"2,333"
15,Boyacá,15810,Tipacoque,HOMBRES,2021,"1,202"
15,Boyacá,15810,Tipacoque,MUJERES,2021,"1,131"
15,Boyacá,15814,Toca,AMBOS SEXOS,2021,"4,489"
15,Boyacá,15814,Toca,HOMBRES,2021,"2,302"
15,Boyacá,15814,Toca,MUJERES,2021,"2,187"
15,Boyacá,15816,Togüí,AMBOS SEXOS,2021,"3,691"
15,Boyacá,15816,Togüí,HOMBRES,2021,"1,940"
15,Boyacá,15816,Togüí,MUJERES,2021,"1,751"
15,Boyacá,15820,Tópaga,AMBOS SEXOS,2021,"2,593"
15,Boyacá,15820,Tópaga,HOMBRES,2021,"1,239"
15,Boyacá,15820,Tópaga,MUJERES,2021,"1,354"
15,Boyacá,15822,Tota,AMBOS SEXOS,2021,"4,322"
15,Boyacá,15822,Tota,HOMBRES,2021,"2,162"
15,Boyacá,15822,Tota,MUJERES,2021,"2,160"
15,Boyacá,15832,Tununguá,AMBOS SEXOS,2021,"1,299"
15,Boyacá,15832,Tununguá,HOMBRES,2021,712
15,Boyacá,15832,Tununguá,MUJERES,2021,587
15,Boyacá,15835,Turmequé,AMBOS SEXOS,2021,"4,021"
15,Boyacá,15835,Turmequé,HOMBRES,2021,"2,036"
15,Boyacá,15835,Turmequé,MUJERES,2021,"1,985"
15,Boyacá,15837,Tuta,AMBOS SEXOS,2021,"5,972"
15,Boyacá,15837,Tuta,HOMBRES,2021,"2,909"
15,Boyacá,15837,Tuta,MUJERES,2021,"3,063"
15,Boyacá,15839,Tutazá,AMBOS SEXOS,2021,"1,857"
15,Boyacá,15839,Tutazá,HOMBRES,2021,905
15,Boyacá,15839,Tutazá,MUJERES,2021,952
15,Boyacá,15842,Umbita,AMBOS SEXOS,2021,"6,459"
15,Boyacá,15842,Umbita,HOMBRES,2021,"3,361"
15,Boyacá,15842,Umbita,MUJERES,2021,"3,098"
15,Boyacá,15861,Ventaquemada,AMBOS SEXOS,2021,"13,545"
15,Boyacá,15861,Ventaquemada,HOMBRES,2021,"6,760"
15,Boyacá,15861,Ventaquemada,MUJERES,2021,"6,785"
15,Boyacá,15879,Viracachá,AMBOS SEXOS,2021,"2,373"
15,Boyacá,15879,Viracachá,HOMBRES,2021,"1,253"
15,Boyacá,15879,Viracachá,MUJERES,2021,"1,120"
15,Boyacá,15897,Zetaquira,AMBOS SEXOS,2021,"3,398"
15,Boyacá,15897,Zetaquira,HOMBRES,2021,"1,771"
15,Boyacá,15897,Zetaquira,MUJERES,2021,"1,627"
17,Caldas,17001,Manizales,AMBOS SEXOS,2021,"24,893"
17,Caldas,17001,Manizales,HOMBRES,2021,"13,012"
17,Caldas,17001,Manizales,MUJERES,2021,"11,881"
17,Caldas,17013,Aguadas,AMBOS SEXOS,2021,"11,098"
17,Caldas,17013,Aguadas,HOMBRES,2021,"5,947"
17,Caldas,17013,Aguadas,MUJERES,2021,"5,151"
17,Caldas,17042,Anserma,AMBOS SEXOS,2021,"15,609"
17,Caldas,17042,Anserma,HOMBRES,2021,"8,277"
17,Caldas,17042,Anserma,MUJERES,2021,"7,332"
17,Caldas,17050,Aranzazu,AMBOS SEXOS,2021,"3,513"
17,Caldas,17050,Aranzazu,HOMBRES,2021,"1,803"
17,Caldas,17050,Aranzazu,MUJERES,2021,"1,710"
17,Caldas,17088,Belalcázar,AMBOS SEXOS,2021,"5,865"
17,Caldas,17088,Belalcázar,HOMBRES,2021,"3,065"
17,Caldas,17088,Belalcázar,MUJERES,2021,"2,800"
17,Caldas,17174,Chinchiná,AMBOS SEXOS,2021,"5,967"
17,Caldas,17174,Chinchiná,HOMBRES,2021,"3,082"
17,Caldas,17174,Chinchiná,MUJERES,2021,"2,885"
17,Caldas,17272,Filadelfia,AMBOS SEXOS,2021,"7,365"
17,Caldas,17272,Filadelfia,HOMBRES,2021,"3,767"
17,Caldas,17272,Filadelfia,MUJERES,2021,"3,598"
17,Caldas,17380,La Dorada,AMBOS SEXOS,2021,"9,143"
17,Caldas,17380,La Dorada,HOMBRES,2021,"5,461"
17,Caldas,17380,La Dorada,MUJERES,2021,"3,682"
17,Caldas,17388,La Merced,AMBOS SEXOS,2021,"3,636"
17,Caldas,17388,La Merced,HOMBRES,2021,"1,900"
17,Caldas,17388,La Merced,MUJERES,2021,"1,736"
17,Caldas,17433,Manzanares,AMBOS SEXOS,2021,"7,222"
17,Caldas,17433,Manzanares,HOMBRES,2021,"3,943"
17,Caldas,17433,Manzanares,MUJERES,2021,"3,279"
17,Caldas,17442,Marmato,AMBOS SEXOS,2021,"8,060"
17,Caldas,17442,Marmato,HOMBRES,2021,"4,091"
17,Caldas,17442,Marmato,MUJERES,2021,"3,969"
17,Caldas,17444,Marquetalia,AMBOS SEXOS,2021,"6,763"
17,Caldas,17444,Marquetalia,HOMBRES,2021,"3,662"
17,Caldas,17444,Marquetalia,MUJERES,2021,"3,101"
17,Caldas,17446,Marulanda,AMBOS SEXOS,2021,"1,725"
17,Caldas,17446,Marulanda,HOMBRES,2021,953
17,Caldas,17446,Marulanda,MUJERES,2021,772
17,Caldas,17486,Neira,AMBOS SEXOS,2021,"8,989"
17,Caldas,17486,Neira,HOMBRES,2021,"4,843"
17,Caldas,17486,Neira,MUJERES,2021,"4,146"
17,Caldas,17495,Norcasia,AMBOS SEXOS,2021,"1,949"
17,Caldas,17495,Norcasia,HOMBRES,2021,"1,023"
17,Caldas,17495,Norcasia,MUJERES,2021,926
17,Caldas,17513,Pácora,AMBOS SEXOS,2021,"7,658"
17,Caldas,17513,Pácora,HOMBRES,2021,"4,064"
17,Caldas,17513,Pácora,MUJERES,2021,"3,594"
17,Caldas,17524,Palestina,AMBOS SEXOS,2021,"10,405"
17,Caldas,17524,Palestina,HOMBRES,2021,"5,358"
17,Caldas,17524,Palestina,MUJERES,2021,"5,047"
17,Caldas,17541,Pensilvania,AMBOS SEXOS,2021,"11,630"
17,Caldas,17541,Pensilvania,HOMBRES,2021,"6,201"
17,Caldas,17541,Pensilvania,MUJERES,2021,"5,429"
17,Caldas,17614,Riosucio,AMBOS SEXOS,2021,"32,859"
17,Caldas,17614,Riosucio,HOMBRES,2021,"16,747"
17,Caldas,17614,Riosucio,MUJERES,2021,"16,112"
17,Caldas,17616,Risaralda,AMBOS SEXOS,2021,"6,116"
